epsilon,counts,five_percent_quantile_ranks,min_ranks,median_ranks,ninetyfive_percent_quantile_ranks,max_ranks,min_score_per_turn,five_percent_quantile_score_per_turn,mean_score_per_turn,ninetyfive_percent_quantile_score_per_turn,max_score_per_turn,min_number_of_wins,five_percent_quantile_number_of_wins,median_number_of_wins,ninetyfive_percent_quantile_number_of_wins,max_number_of_wins,min_cooperation_rate,five_percent_quantile_cooperation_rate,mean_cooperation_rate,ninetyfive_percent_quantile_cooperation_rate,max_cooperation_rate
0.026560877829466867,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.024770763559917114,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.023101297000831605,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.021544346900318832,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.02009233002565047,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.01873817422860384,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.01747528400007684,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.016297508346206444,4,1.3,1,4.0,10.949999999999998,12,1.9173879949146437,2.0003148472211465,2.3922095179398752,2.602440056402547,2.6075108520278834,0.0,0.0,0.0,8.499999999999996,10.0,0.22993363405730627,0.3017622211338518,0.692966666770354,0.974971322768475,1.0
0.01519911082952933,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.014174741629268049,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.013219411484660288,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.012328467394420659,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.011497569953977356,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.010722672220103232,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.01,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
