epsilon,counts,five_percent_quantile_ranks,min_ranks,median_ranks,ninetyfive_percent_quantile_ranks,max_ranks,min_score_per_turn,five_percent_quantile_score_per_turn,mean_score_per_turn,ninetyfive_percent_quantile_score_per_turn,max_score_per_turn,min_number_of_wins,five_percent_quantile_number_of_wins,median_number_of_wins,ninetyfive_percent_quantile_number_of_wins,max_number_of_wins,min_cooperation_rate,five_percent_quantile_cooperation_rate,mean_cooperation_rate,ninetyfive_percent_quantile_cooperation_rate,max_cooperation_rate
0.1,5,0.4,0.0,7.0,8.8,9.0,2.0792307692307697,2.0817692307692313,2.142723076923077,2.2302461538461538,2.2344615384615385,2.0,2.6,6.0,9.0,9.0,0.3323784615384615,0.3501243076923077,0.5051335384615384,0.6373421538461539,0.639236923076923
0.093260334688322,5,0.4,0.0,7.0,8.8,9.0,2.0792307692307697,2.0817692307692313,2.142723076923077,2.2302461538461538,2.2344615384615385,2.0,2.6,6.0,9.0,9.0,0.3323784615384615,0.3501243076923077,0.5051335384615384,0.6373421538461539,0.639236923076923
0.08697490026177834,5,0.4,0.0,7.0,8.8,9.0,2.0792307692307697,2.0817692307692313,2.142723076923077,2.2302461538461538,2.2344615384615385,2.0,2.6,6.0,9.0,9.0,0.3323784615384615,0.3501243076923077,0.5051335384615384,0.6373421538461539,0.639236923076923
0.08111308307896872,5,0.4,0.0,7.0,8.8,9.0,2.0792307692307697,2.0817692307692313,2.142723076923077,2.2302461538461538,2.2344615384615385,2.0,2.6,6.0,9.0,9.0,0.3323784615384615,0.3501243076923077,0.5051335384615384,0.6373421538461539,0.639236923076923
0.07564633275546291,5,0.4,0.0,7.0,8.8,9.0,2.0792307692307697,2.0817692307692313,2.142723076923077,2.2302461538461538,2.2344615384615385,2.0,2.6,6.0,9.0,9.0,0.3323784615384615,0.3501243076923077,0.5051335384615384,0.6373421538461539,0.639236923076923
0.07054802310718641,5,0.4,0.0,7.0,8.8,9.0,2.0792307692307697,2.0817692307692313,2.142723076923077,2.2302461538461538,2.2344615384615385,2.0,2.6,6.0,9.0,9.0,0.3323784615384615,0.3501243076923077,0.5051335384615384,0.6373421538461539,0.639236923076923
0.0657933224657568,5,0.4,0.0,7.0,8.8,9.0,2.0792307692307697,2.0817692307692313,2.142723076923077,2.2302461538461538,2.2344615384615385,2.0,2.6,6.0,9.0,9.0,0.3323784615384615,0.3501243076923077,0.5051335384615384,0.6373421538461539,0.639236923076923
0.06135907273413173,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.05722367659350217,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.0533669923120631,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.049770235643321115,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.046415888336127774,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.04328761281083057,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.040370172585965536,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.037649358067924674,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.03511191734215131,4,0.30000000000000004,0.0,4.5,8.7,9.0,2.0792307692307697,2.081538461538462,2.1554230769230767,2.2313,2.2344615384615385,2.0,2.45,5.5,8.549999999999999,9.0,0.3323784615384615,0.35799892307692305,0.5261399999999999,0.6378158461538461,0.639236923076923
0.03274549162877728,2,0.1,0.0,1.0,1.9,2.0,2.2133846153846157,2.2144384615384616,2.223923076923077,2.2334076923076926,2.2344615384615385,2.0,2.15,3.5,4.85,5.0,0.6297630769230769,0.6302367692307691,0.6345,0.6387632307692307,0.639236923076923
0.030538555088334154,2,0.1,0.0,1.0,1.9,2.0,2.2133846153846157,2.2144384615384616,2.223923076923077,2.2334076923076926,2.2344615384615385,2.0,2.15,3.5,4.85,5.0,0.6297630769230769,0.6302367692307691,0.6345,0.6387632307692307,0.639236923076923
0.02848035868435802,1,0.0,0.0,0.0,0.0,0.0,2.2344615384615385,2.2344615384615385,2.2344615384615385,2.2344615384615385,2.2344615384615385,2.0,2.0,2.0,2.0,2.0,0.6297630769230769,0.6297630769230769,0.6297630769230769,0.6297630769230769,0.6297630769230769
