3.333999999999796016e-01 3.276999999999802293e-01 3.376999999999791280e-01 3.458999999999782249e-01 3.323999999999797117e-01 3.278999999999802073e-01 3.291999999999800641e-01 3.265999999999803505e-01 3.463999999999781698e-01 3.438999999999784452e-01 3.197999999999810994e-01 3.265999999999803505e-01 3.346999999999794584e-01 3.466999999999781368e-01
2.916999999999841942e-01 3.333999999999796016e-01 3.184999999999812426e-01 3.038999999999828505e-01 3.096999999999822117e-01 3.731999999999752182e-01 2.919999999999841611e-01 3.133999999999818042e-01 3.367999999999792271e-01 3.425999999999785883e-01 3.450999999999783130e-01 3.486999999999779165e-01 3.323999999999797117e-01 3.337999999999795575e-01
5.770000000000062579e-02 1.019999999999999379e-02 3.333999999999796016e-01 4.840000000000035940e-02 2.909999999999987944e-02 5.000000000000040523e-02 1.649999999999995567e-02 3.409999999999994980e-02 5.950000000000067735e-02 1.929999999999993873e-02 4.250000000000019040e-02 2.019999999999993329e-02 5.170000000000045393e-02 3.770000000000005291e-02
3.583999999999768482e-01 3.250999999999805157e-01 1.284000000000021791e-01 3.333999999999796016e-01 3.830000000000007010e-02 3.519999999999775531e-01 5.075999999999604162e-01 7.880000000000123017e-02 1.999999999999993450e-02 3.383999999999790509e-01 3.316999999999797888e-01 4.310000000000020759e-02 6.570000000000085494e-02 1.304000000000019588e-01
7.740000000000119007e-02 7.460000000000110987e-02 5.440000000000053126e-02 6.530000000000084348e-02 3.333999999999796016e-01 5.930000000000067162e-02 6.010000000000069453e-02 6.280000000000077187e-02 7.730000000000118721e-02 6.070000000000071172e-02 7.080000000000100102e-02 5.850000000000064870e-02 5.600000000000057709e-02 5.490000000000054559e-02
2.712999999999864409e-01 3.134999999999817932e-01 3.913999999999732138e-01 4.709999999999644471e-01 2.997999999999833021e-01 3.333999999999796016e-01 4.412999999999677181e-01 4.185999999999702181e-01 4.684999999999647224e-01 4.144999999999706697e-01 4.342999999999684890e-01 1.222000000000024733e-01 2.683999999999867603e-01 3.534999999999773879e-01
3.119999999999819584e-01 1.326000000000017165e-01 1.203000000000024189e-01 4.436999999999674538e-01 2.123999999999929278e-01 4.178999999999702952e-01 3.333999999999796016e-01 4.510000000000026488e-02 4.096999999999711983e-01 2.768999999999858241e-01 3.454999999999782689e-01 1.808999999999963970e-01 6.720000000000089790e-02 1.472000000000001085e-01
3.009999999999987338e-02 1.799999999999994660e-02 3.489999999999997271e-02 3.810000000000006437e-02 3.209999999999989251e-02 5.340000000000050262e-02 4.330000000000021332e-02 3.333999999999796016e-01 1.659999999999995507e-02 3.099999999999986794e-02 4.480000000000025628e-02 3.199999999999988964e-02 3.640000000000001568e-02 3.890000000000008729e-02
5.400000000000001153e-03 3.196999999999811104e-01 1.393000000000009786e-01 5.190000000000045965e-02 3.034999999999828946e-01 4.798999999999634669e-01 4.588999999999657797e-01 3.950999999999728063e-01 3.333999999999796016e-01 1.317000000000018156e-01 3.967999999999726191e-01 3.750000000000004718e-02 2.770999999999858021e-01 2.278999999999912207e-01
1.315000000000018376e-01 1.041000000000019549e-01 1.358000000000013641e-01 1.337000000000015953e-01 1.348000000000014742e-01 1.350000000000014522e-01 1.362000000000013200e-01 1.332000000000016504e-01 1.253000000000025205e-01 3.333999999999796016e-01 1.255000000000024984e-01 1.360000000000013420e-01 1.365000000000012870e-01 1.562999999999991063e-01
3.280999999999801853e-01 2.556999999999881590e-01 3.219999999999808571e-01 3.527999999999774650e-01 5.022999999999609999e-01 2.680999999999867933e-01 3.990999999999723657e-01 4.957999999999617158e-01 2.515999999999886105e-01 3.720999999999753394e-01 3.333999999999796016e-01 3.294999999999800311e-01 4.015999999999720904e-01 3.759999999999749098e-01
8.655999999999209882e-01 8.652999999999210212e-01 8.632999999999212415e-01 8.739999999999200631e-01 8.626999999999213076e-01 8.624999999999213296e-01 8.713999999999203494e-01 8.747999999999199749e-01 8.743999999999200190e-01 8.667999999999208560e-01 8.683999999999206798e-01 3.333999999999796016e-01 8.648999999999210653e-01 8.650999999999210432e-01
3.579999999999768923e-01 3.271999999999802844e-01 3.294999999999800311e-01 3.211999999999809452e-01 3.288999999999800972e-01 3.340999999999795245e-01 3.418999999999786654e-01 3.314999999999798108e-01 2.925999999999840950e-01 3.195999999999811214e-01 3.318999999999797668e-01 3.447999999999783460e-01 3.333999999999796016e-01 3.283999999999801522e-01
2.839999999999988367e-02 1.609999999999995809e-02 3.229999999999989824e-02 3.079999999999986915e-02 3.079999999999986915e-02 2.829999999999988428e-02 2.349999999999991332e-02 3.780000000000005578e-02 2.509999999999990364e-02 2.739999999999988972e-02 3.119999999999986673e-02 3.590000000000000135e-02 2.929999999999987823e-02 3.333999999999796016e-01
