3.333999999999796016e-01 1.000099999999906286e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 0.000000000000000000e+00 6.666999999999428939e-01
3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01 3.333999999999796016e-01
3.356999999999793483e-01 7.245999999999365171e-01 3.333999999999796016e-01 2.469999999999990606e-02 6.800000000000092082e-02 7.690000000000117575e-02 3.950000000000010447e-02 1.109000000000021496e-01 7.900000000000007710e-03 1.700000000000000556e-03 1.039999999999999258e-02 3.999999999999997481e-03 7.200000000000005874e-03 2.499999999999999618e-03
0.000000000000000000e+00 3.333999999999796016e-01 6.590999999999437309e-01 3.333999999999796016e-01 1.000099999999906286e+00 1.000099999999906286e+00 0.000000000000000000e+00 1.000099999999906286e+00 1.000099999999906286e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.360999999999793042e-01 4.099999999999997743e-03 0.000000000000000000e+00
2.759999999999988851e-02 3.333999999999796016e-01 1.369999999999997262e-02 9.222999999999147436e-01 3.333999999999796016e-01 1.999999999999993450e-02 3.039999999999987157e-02 3.670000000000002427e-02 8.050000000000127887e-02 3.319999999999992402e-02 3.499999999999997558e-02 1.439999999999996838e-02 4.070000000000013884e-02 3.029999999999987217e-02
6.666999999999428939e-01 3.333999999999796016e-01 5.952999999999507574e-01 3.333999999999796016e-01 6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 5.710999999999534227e-01 6.666999999999428939e-01
6.666999999999428939e-01 6.666999999999428939e-01 5.990000000000068880e-02 0.000000000000000000e+00 3.590999999999767711e-01 6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 1.665999999999979719e-01 6.666999999999428939e-01
6.666999999999428939e-01 3.333999999999796016e-01 0.000000000000000000e+00 1.000099999999906286e+00 0.000000000000000000e+00 6.666999999999428939e-01 6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 0.000000000000000000e+00 6.666999999999428939e-01
6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01
6.666999999999428939e-01 4.475999999999670242e-01 1.061000000000020121e-01 2.331999999999906370e-01 1.043000000000019606e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 6.666999999999428939e-01 1.114000000000021640e-01 6.666999999999428939e-01
6.666999999999428939e-01 6.666999999999428939e-01 3.883999999999735442e-01 0.000000000000000000e+00 6.070999999999494579e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 3.333999999999796016e-01 6.666999999999428939e-01 4.436999999999674538e-01 6.666999999999428939e-01
6.666999999999428939e-01 0.000000000000000000e+00 1.000099999999906286e+00 0.000000000000000000e+00 1.000099999999906286e+00 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 3.333999999999796016e-01 1.000099999999906286e+00 6.666999999999428939e-01
1.649999999999981481e-01 4.948999999999618149e-01 3.202999999999810443e-01 3.244999999999805818e-01 3.321999999999797337e-01 3.380999999999790839e-01 3.277999999999802183e-01 3.266999999999803395e-01 2.121999999999929498e-01 3.239999999999806368e-01 3.191999999999811655e-01 3.446999999999783570e-01 3.333999999999796016e-01 3.332999999999796126e-01
6.666999999999428939e-01 3.369999999999792051e-01 7.000000000000001013e-04 9.090000000000157676e-02 4.699999999999999317e-03 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 6.666999999999428939e-01 1.200000000000000329e-03 3.333999999999796016e-01
