nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.543209876543212393e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.474059160907578097e-08 nan nan nan nan nan nan nan nan 1.314924391847467535e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.314924391847467535e-03 nan 1.543209876543212393e-03 3.472222222222222897e-03 nan nan nan nan nan 3.472222222222222897e-03 nan nan nan nan nan 2.439387449868674757e-02 nan nan nan 2.062643046326032015e-02 nan nan nan nan nan 3.472222222222222897e-03 3.472222222222222897e-03 3.472222222222222897e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.326545148890724035e-33 nan nan nan nan nan 8.326545148890724035e-33 nan nan 8.326545148890724035e-33 nan nan 8.326545148890724035e-33 8.326545148890724035e-33 8.326545148890724035e-33 nan nan 1.200597806383242455e-01 nan nan nan nan nan nan nan 1.675811483585201433e-01 nan nan nan nan nan nan nan nan 8.326545148890724035e-33 nan nan nan 8.326545148890724035e-33 nan nan nan 2.212193402122547559e-01 nan nan nan nan 2.219925945214892005e-01 2.213288674591704641e-01 nan nan 2.033186305398026750e-01 2.215538850901749568e-01 8.326545148890724035e-33 2.213257139187756739e-01 nan 2.217759929728984614e-01 nan nan nan 2.215513630661357369e-01 2.217775555557782718e-01 nan nan 2.075434318068806461e-01 nan 1.243328897831289526e-01 nan 2.217759033506803978e-01 nan 1.243328897831289526e-01 nan 2.214583877792946076e-01 nan nan nan 2.217757688498326607e-01 2.217753199276140952e-01 5.555555555555558023e-02 2.217746448489617550e-01 nan 8.326545148890724035e-33 8.326545148890724035e-33 nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.222222222222222654e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.222222222222222654e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.222222222222222654e-01 2.222222222222222654e-01 nan nan nan nan nan 2.222222222222222654e-01 nan nan nan nan nan nan nan 1.133786848072562692e-01 nan nan nan nan nan nan nan 2.222222222222222654e-01 2.222222222222222654e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.081636287222681009e-33 nan nan nan nan nan nan nan 4.933462618834971725e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.953422255675978825e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.963357324663194015e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.222222222222222654e-01 nan nan nan nan nan nan nan 2.222222222222222654e-01 nan nan nan nan 2.222222222222222654e-01 2.222222222222222654e-01 2.222222222222222654e-01 nan nan 2.222222222222222654e-01 2.222222222222222654e-01 2.222222222222222654e-01 nan nan nan nan nan 2.222222222222222654e-01 nan nan nan nan nan 2.222222222222222654e-01 nan 9.876543209876546825e-02 nan nan nan 1.250000000000000555e-01 nan nan nan 2.222222222222222654e-01 2.222222222222222654e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.555555555555556635e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.555555555555556635e-02 nan nan nan nan nan nan nan 5.555555555555556635e-02 nan nan nan nan nan nan 5.555555555555556635e-02 5.555555555555556635e-02 nan 5.555555555555556635e-02 5.555555555555556635e-02 nan nan nan nan nan nan 5.555555555555556635e-02 nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan nan nan nan 5.555555555555556635e-02 nan 5.555555555555556635e-02 nan nan nan 5.555555555555556635e-02 nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan nan 5.555555555555556635e-02 5.555555555555556635e-02 nan 5.555555555555556635e-02 nan 5.555555555555556635e-02 nan nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan nan nan 5.555555555555556635e-02 nan 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 5.555555555555556635e-02 nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.326545148890724035e-33 nan nan nan nan nan 8.326545148890724035e-33 nan nan 8.326545148890724035e-33 nan nan 8.326545148890724035e-33 8.326545148890724035e-33 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.326545148890724035e-33 nan nan nan 8.326545148890724035e-33 nan nan nan nan nan nan nan nan 8.326545148890724035e-33 nan nan nan nan 1.582793104737579559e-01 8.326545148890724035e-33 8.326545148890724035e-33 nan 1.465423677931090574e-01 nan nan nan 6.181741213520352803e-04 2.186631650715891995e-01 2.055050178806665240e-01 nan nan nan nan nan 1.465184576237059111e-01 nan nan 2.186631650715891995e-01 2.186615017927152627e-01 nan nan nan 1.464892138332848093e-01 1.054546035691072692e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.287310979618668838e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 nan nan nan nan nan nan nan nan 1.205804483456632357e-03 1.388888888888889159e-02 1.830029301378848037e-03 7.550585929611519339e-04 1.750701757096442086e-03 nan nan nan nan 3.386561479827982640e-03 1.380559738918096802e-02 1.388888888888889159e-02 nan nan nan nan nan 5.824286690264141985e-04 1.388888888888889159e-02 3.491370961184703248e-02 3.623486915757420396e-03 nan nan 2.620906861732823657e-03 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan 5.060010899685871144e-03 nan nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 2.307245428184794001e-02 nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 4.682711022096249648e-02 nan nan nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan 7.079118641177750346e-03 1.406833095893917068e-03 nan nan 9.406299898388743950e-04 nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.180781456325607935e-04 nan nan nan 8.326545148890724035e-33 nan nan nan nan nan 8.326545148890724035e-33 nan nan 8.326545148890724035e-33 1.615966179463912689e-01 nan 8.326545148890724035e-33 8.326545148890724035e-33 2.222222222222222654e-01 nan 1.751172248345151576e-03 2.130863175690550504e-01 1.645950459036300481e-02 1.938274291129187671e-02 1.041995457190668557e-02 nan nan nan nan 2.024008311497662582e-01 nan 1.133786848072562692e-01 nan nan nan 3.251821019771081699e-03 nan 4.167731749692601658e-04 8.326545148890724035e-33 2.149452097740052470e-01 2.110297496934044614e-01 nan 8.326545148890724035e-33 2.388245500702269875e-02 8.326545148890724035e-33 nan 2.192068029587856681e-01 nan 1.977517283674028736e-01 nan nan 2.208355034722221943e-01 2.195259209276960166e-01 2.009697125037379073e-01 1.712072623325474382e-03 1.391022683583238440e-01 2.192068029587856681e-01 2.217712386302146677e-01 2.208740622051309499e-01 2.092513181677967959e-01 2.217759929728984614e-01 1.962029811361284404e-01 1.354863859968403680e-02 9.594760164205676234e-02 2.213266171998604648e-01 2.195529104369284834e-01 2.188287850230499210e-01 9.121247938451449442e-04 nan 6.036020423441034420e-04 2.182362542722904031e-01 1.009973488195945639e-03 2.217758659974636559e-01 nan nan 2.208868889069974806e-01 2.211091650075603099e-01 1.908193158044179105e-01 4.999999999999987961e-03 1.871842489333474524e-01 2.217757688498326607e-01 2.213261657869588506e-01 8.326545148890724035e-33 2.219989394207218525e-01 nan 8.666602484785743132e-02 8.326545148890724035e-33 nan 8.326545148890724035e-33 8.326545148890724035e-33 8.326545148890724035e-33 8.326545148890724035e-33 8.326545148890724035e-33 8.326545148890724035e-33 nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.388888888888889159e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.388888888888889159e-02 nan nan nan nan nan nan nan 1.388888888888889159e-02 nan nan nan nan nan nan 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 nan nan nan nan nan nan nan nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan nan nan nan 1.388888888888889159e-02 1.380559738918096802e-02 1.388888888888889159e-02 nan nan nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan nan 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 nan 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 1.388888888888889159e-02 nan nan
